(0) Глубина манометра,(1) Dшт,(2) Руст,(3) Рзаб,(4) Pлин,(5) Руст,(6) Рзаб,(7) Рлин,(8) Туст,(9) Тна шлейфе,(10) Тзаб,(11) Tлин,(12) Дебит газа,(13) Дебит ст. конд.,(14) Дебит воды,(15) Дебит смеси,(16) Дебит гааз,(17) Дебит кон нестабильный,(18) Дебит воды,(19) Нэф,(20) Рпл. Тек (послед точка на КВД),(21) Рпл. Тек (Расчет по КВД),(22) Рпл. Тек (Карноухов),(23) Pсб,(24) Pсб,(26) Ro_c,(28) Удельная плотность газа ,(29) G_total,(30) КГФ
0.7690355329949239,0.8102625298329353,0.13993465694898216,0.190856433595366,0.7043622079801528,0.15228426395939088,0.19114604882085226,0.6849529780564264,0.6842105263157895,0.3659043659043659,0.4992175273865433,0.8534723988806918,0.48554778214322214,0.1658891221522432,0.39700374531835203,0.46492474512671234,0.5027791726550189,0.15273078782020297,0.42307692307692313,0.7656323460272684,0.33073929961089465,0.48148148148148123,,0.3137254901960783,0.31390728476821234,0.6711711711711739,0.19543973941368128,,0.03551416620629785
0.7779187817258884,0.2422434367541765,0.3409901985423473,0.3107157633429871,0.6657018813314037,0.3553299492385787,0.31112949937939594,0.6357758620689655,0.5,0.24324324324324323,0.6870109546165885,0.5492241160010175,0.16248703755093688,0.05637197729570017,0.058676654182272164,0.15657980051595463,0.15878512926183094,0.03624939584340261,0.05128205128205128,0.7663375646450399,1.0,0.5679012345679013,,0.43137254901960753,0.4317880794701991,0.18918918918919084,0.5211726384364834,,0.1578407386946571
0.9568527918781726,0.052505966587112214,0.9295802965569239,0.9251137774100123,0.7355799048997311,0.9035532994923858,0.9346297062474141,0.5209639498432602,0.0,0.0,0.8153364632237884,0.0,0.21708268216805168,0.4069279216235129,0.10861423220973782,0.22856512202187984,0.10666481965680247,1.0,0.2820512820512821,0.7898448519040902,1.0,1.0,,0.9084967320261443,0.9086092715231783,0.8648648648648651,0.0,0.1779141104294479,1.0
0.9568527918781726,0.2422434367541765,0.6762000502638853,0.7107985105502688,0.33781269381848256,0.6700507614213198,0.710798510550269,0.2776253918495298,0.2894736842105263,0.07276507276507277,0.7996870109546165,0.14830831849402193,0.31142010019425415,0.3638130782987325,0.06616729088639202,0.3122766840950791,0.33921490536960397,0.3849685838569357,0.08974358974358974,0.7898448519040902,1.0,1.0,,0.9281045751633991,0.9284768211920531,0.8648648648648651,0.0,0.23680981595092027,0.6451740194144108
0.9568527918781726,0.620525059665871,0.3216386026639859,0.3802234174596607,0.5079594790159188,0.3096446700507614,0.38022341745966065,0.3894984326018807,0.4473684210526316,0.21829521829521828,0.7840375586854468,0.4886797252607478,0.45515357763594133,0.41361480444755455,0.04619225967540574,0.4480389587098376,0.4723208256134092,0.4011599806669889,0.06410256410256411,0.7898448519040902,1.0,1.0,,0.8954248366013076,0.8953642384105962,0.8648648648648651,0.0,0.36196319018404916,0.4880435640438797
0.9568527918781726,0.8102625298329353,0.139180698668007,0.22176251551510132,0.13727517056026461,0.1319796954314721,0.22176251551510123,0.1679075235109719,0.39473684210526316,0.20790020790020788,0.7683881064162771,0.4484863902314932,0.4760541574773247,0.3800248814244615,0.012484394506866415,0.46586284437209435,0.685875569254212,0.3436442725954567,0.012820512820512825,0.7898448519040902,1.0,1.0,,0.8758169934640528,0.8761589403973508,0.8648648648648651,0.0,0.3680981595092025,0.40233604293268094
0.9568527918781726,1.0,0.0035687358632822716,0.09267687215556476,0.15340086830680175,0.0,0.09309060819197353,0.1363636363636365,0.3684210526315789,0.24948024948024947,0.7527386541471052,0.53574154159247,0.48250982225013506,0.3587590389549801,0.009987515605493128,0.47082925214176347,0.7043341240844314,0.3158530691155147,0.012820512820512825,0.7898448519040902,1.0,1.0,,1.0,1.0,0.8648648648648651,0.0,0.3656441717791411,0.35952174256175523
0.9568527918781726,0.8102625298329353,0.05895953757225428,0.1423251965246173,0.0,0.07614213197969544,0.2834091849400083,0.0,0.34210526315789475,,0.0,0.4016789620961587,0.4340193085720127,0.2701189643107067,0.0012484394506866428,0.42026846193110484,0.6998147218229986,0.22595456742387626,0.0,0.7898448519040902,1.0,1.0,,0.7516339869281047,0.751655629139073,0.8648648648648651,0.0,0.3030674846625767,0.2668692289479914
0.9568527918781726,0.4307875894988066,0.26765518974616737,0.3305750930906082,0.06739714699193695,0.28426395939086296,0.330988829127017,0.08307210031347952,0.34210526315789475,,0.3395931142410018,0.21877384889341137,0.28169775220179055,0.24830884068112896,0.0,0.2752217639024929,0.4393863309726238,0.20541324311261477,0.0,0.7898448519040902,1.0,1.0,,0.8169934640522878,0.8172185430463573,0.8648648648648651,0.0,0.18036809815950922,0.4485833793702155
0.949238578680203,0.052505966587112214,1.0,1.0,0.3667562538763695,1.0,1.0,0.3301332288401255,0.6052631578947368,0.7931392931392931,0.8435054773082942,0.381073518188756,0.1837381512261381,0.23816188476790293,0.019975031210986264,0.18513664519155162,0.23407386885075585,0.2029966167230546,0.025641025641025644,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.26797385620915,0.2682119205298019,0.7297297297297303,0.9185667752443013,0.11533742331288348,0.6415831426091073
0.949238578680203,0.2422434367541765,0.9433526011560692,0.9760033098882912,0.5060988215836263,0.9593908629441624,0.9760033098882912,0.5015673981191223,0.7631578947368421,0.8471933471933472,0.8262910798122067,0.6184177054184685,0.3514685907079323,0.37948060026436503,0.23096129837702872,0.3557051609254074,0.40688472926875724,0.33808603189946834,0.2435897435897436,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.0,0.0,0.7297297297297303,0.9185667752443013,0.2932515337423313,0.592849814537132
0.949238578680203,0.620525059665871,0.8112591103292284,0.9118742242449317,0.6160843498035972,0.8274111675126904,0.9118742242449317,0.6543887147335423,0.9736842105263158,0.9313929313929313,0.8231611893583732,0.8949376748918851,0.7191931879591626,0.7214835549335198,0.5280898876404494,0.7184046794597652,0.7673979671347683,0.666022232962784,0.5641025641025642,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.5424836601307189,0.5423841059602644,0.7297297297297303,0.9185667752443013,0.6895705521472394,0.5862205035119564
0.949238578680203,0.8102625298329353,0.714601658708218,0.865949524203558,0.6977465371097787,0.7309644670050761,0.8659495242035582,0.6698667711598745,1.0,0.9646569646569646,0.8153364632237884,0.930043245993386,0.8470650094205967,0.8839514812222998,0.7390761548064919,0.8487314966821637,0.8402625062769475,0.8279362010633157,0.7820512820512822,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.44444444444444436,0.4443708609271526,0.7297297297297303,0.9185667752443013,0.8417177914110431,0.6323099992107963
0.949238578680203,0.9988066825775654,0.5933651671274188,0.8154737277616879,0.7539797395079594,0.6040609137055838,0.8154737277616879,0.7211990595611285,1.0,1.0,0.8059467918622857,1.0,1.0,1.0,1.0,1.0,1.0,0.943934267762204,1.0,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.14379084967320283,0.1437086092715232,0.7297297297297303,0.9185667752443013,1.0,0.6001104885170861
0.949238578680203,0.8102625298329353,0.6700678562452879,0.8187836160529581,0.730204672317552,0.6852791878172588,0.8187836160529581,0.7065047021943573,0.9736842105263158,,0.8043818466353678,0.9394556092597305,0.8151664305431813,0.8421195863463182,0.7091136079900124,0.8161463434822797,0.8218558985991584,0.7783953600773321,0.7435897435897436,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.7058823529411764,0.7059602649006625,0.7297297297297303,0.9185667752443013,0.803680981595092,0.620235182700655
0.949238578680203,0.4307875894988066,0.8018094998743402,0.858916011584609,0.5544759148232373,0.8223350253807107,0.8593297476210178,0.5813087774294671,0.868421052631579,,0.8075117370892035,0.7295853472398881,0.489301415280354,0.5223544047896741,0.36953807740324596,0.489563645895126,0.5257917611816245,0.4712421459642339,0.38461538461538464,0.7898448519040902,0.6698165647581987,0.9197530864197528,,0.17647058823529432,0.17682119205298014,0.7297297297297303,0.9185667752443013,0.4466257668711656,0.6136847920448266
0.9568527918781726,0.2422434367541765,0.8062829856747926,0.7716177079023582,0.7870580938598303,0.8223350253807107,0.7699627637567231,0.764694357366771,0.7105263157894737,0.1871101871101871,0.6588419405320826,0.6675146273212922,0.2980559977799524,0.2833372210559054,0.14232209737827714,0.2981776042600742,0.26953645824314726,0.2544707588206863,0.15384615384615385,0.7898448519040902,0.45136186770427994,0.8888888888888886,,0.21568627450980377,0.21589403973509955,0.454954954954955,0.9771986970684063,0.22208588957055214,0.4847289085312919
0.9568527918781726,0.4307875894988066,0.7413420457401355,0.7542407943731898,1.0,0.7715736040609137,0.7438973934629707,1.0,0.8157894736842105,0.22869022869022868,0.6588419405320826,0.8389722716865938,0.45005623146917484,0.3873337998600419,0.2421972534332085,0.4467145833045926,0.37348271025609947,0.3637022716288062,0.2564102564102564,0.7898448519040902,0.45136186770427994,0.8888888888888886,,0.1241830065359481,0.12450331125827871,0.454954954954955,0.9771986970684063,0.37423312883435583,0.43891563412516765
0.9923857868020305,0.8102625298329353,0.4204071374717266,0.47522640555325685,0.7080835228447384,0.4365482233502538,0.46973291040316273,0.6698667711598745,0.8421052631578947,,0.7435576421491938,0.9163062833884507,0.6416959995326216,0.47313583702666967,0.08364544319600499,0.6310096982907281,0.6670014372045505,0.4229096181730304,0.08974358974358974,0.7898448519040902,1.0,0.48148148148148123,,0.3464052287581698,0.3463576158940398,0.43243243243243257,1.0,0.5521472392638036,0.3434614473995738
0.7931472081218274,0.052505966587112214,0.602362402613722,0.5916425320645426,0.5559230928261318,0.6192893401015228,0.5920562681009515,0.5411442006269592,0.5263157894736842,0.1975051975051975,0.7652582159624414,0.432459933859069,0.10754085910000437,0.05520566052406501,0.12109862671660425,0.10372894450039317,0.11622309570397049,0.03794103431609474,0.11538461538461538,0.0,0.2840466926070038,0.5493827160493825,,0.7908496732026141,0.7907284768211914,0.5945945945945954,0.8469055374592855,,0.26832925578091704
0.7931472081218274,0.2422434367541765,0.5636592108569993,0.5378568473314024,0.5290469299152367,0.5685279187817259,0.5382705833678112,0.5137147335423197,0.6578947368421053,0.25467775467775466,0.7308294209702663,0.5800050877639278,0.23976514233134208,0.11118886556255345,0.2833957553058677,0.23188985611213045,0.2637045245969767,0.09690671822136296,0.30769230769230776,0.0,0.2840466926070038,0.5493827160493825,,0.6535947712418302,0.6536423841059602,0.5945945945945954,0.8469055374592855,,0.1894088864335885
0.7931472081218274,0.4307875894988066,0.47167630057803467,0.470004137360364,0.4380814554475914,0.4873096446700508,0.4704178733967728,0.4020376175548588,0.7631578947368421,0.3004158004158004,0.6713615023474188,0.6893920122106333,0.3697693779485007,0.1683383873726771,0.4332084893882647,0.3556499786168554,0.43955775657564367,0.14427259545674237,0.46153846153846156,0.0,0.2840466926070038,0.5493827160493825,,0.3137254901960783,0.31390728476821234,0.5945945945945954,0.8469055374592855,,0.1460026832925578
0.7931472081218274,0.620525059665871,0.3822065845689871,0.4025651634257343,0.487698986975398,0.4010152284263959,0.4029788994621431,0.47844827586206895,0.8157894736842105,0.3523908523908524,0.5931142410015658,0.8038667005850928,0.4783618385499583,0.20682684083663785,0.5455680399500624,0.4613516906479782,0.5661269934719744,0.19381343644272592,0.5897435897435899,0.0,0.2840466926070038,0.5493827160493825,,0.42483660130718964,0.42516556291390717,0.5945945945945954,0.8469055374592855,,0.11048851708625995
0.7931472081218274,0.8102625298329353,0.27564714752450364,0.33347124534546957,0.5145751498862932,0.2893401015228426,0.33388498138187833,0.5039184952978055,0.8157894736842105,0.3846153846153846,0.4992175273865433,0.8903586873569066,0.5735025632786597,0.24764792784386902,0.6704119850187267,0.5515471739760234,0.6697269311353915,0.2208796520057999,0.7051282051282052,0.0,0.2840466926070038,0.5493827160493825,,0.5032679738562095,0.5033112582781459,0.5945945945945954,0.8469055374592855,,0.09470444321679425
0.5139593908629442,0.2422434367541765,0.6124151796933902,0.5382705833678113,0.4246433739921437,0.6294416243654822,0.533305750930906,0.4267241379310345,0.5263157894736842,0.21101871101871097,0.9859154929577482,0.48562706690409563,0.2712401594928944,0.08704610838970533,0.6441947565543071,0.26003283347358835,0.32053124621218676,0.06041565973900435,0.6794871794871795,0.7879642689233662,0.23401889938854922,0.48148148148148123,,0.15686274509803963,0.15695364238410617,0.04504504504504495,0.5211726384364834,,0.07892036934732855
0.5139593908629442,0.4307875894988066,0.5528022116109574,0.5175837815473727,0.43518709944180267,0.5685279187817259,0.49069093918080253,0.4231974921630095,0.6052631578947368,0.25467775467775466,0.9812206572769968,0.6186720936148563,0.4177925131815326,0.13187154964621722,0.6392009987515606,0.40087188047511974,0.49081401187858215,0.1056065732237796,0.6794871794871795,0.7879642689233662,0.23401889938854922,0.48148148148148123,,0.15686274509803963,0.15695364238410617,0.04504504504504495,0.5211726384364834,,0.023676110804198562
0.9923857868020305,0.052505966587112214,0.6325207338527268,0.6036408771203972,0.4608228240645026,0.6446700507614214,0.6044683491932146,0.44592476489028215,0.3157894736842105,0.1257796257796258,0.8341158059467938,0.26049351310099217,0.11840740794835466,0.06193142057382785,0.12983770287141075,0.11479299736504478,0.1310626655815484,0.054374093765103916,0.12820512820512822,0.782792665726375,0.20789327404113406,0.48148148148148123,,0.4967320261437906,0.496688741721854,0.36936936936937065,0.5211726384364834,,0.2604372188461842
0.9923857868020305,0.2422434367541765,0.5923096255340538,0.5891601158460902,0.48149679553442193,0.6091370558375635,0.589573851882499,0.48471786833855784,0.47368421052631576,0.20166320166320165,0.8388106416275428,0.44492495548206556,0.2790687484481575,0.12670087862530127,0.39575530586766544,0.26876543380192314,0.29232394244255505,0.10657322377960365,0.4102564102564103,0.782792665726375,0.20789327404113406,0.48148148148148123,,0.47712418300653586,0.4774834437086095,0.36936936936937065,0.5211726384364834,,0.16573277562938993
1.0,0.620525059665871,0.4610706207589846,0.4940008274720728,0.6014058300599545,0.467005076142132,0.481175010343401,0.5820924764890283,0.7394736842105262,0.32016632016632013,0.7558685446009409,0.7260239124904605,0.49892649013393314,0.3463183267242049,0.7902621722846442,0.49199166747140866,0.5167010095063289,0.28250362493958436,0.8205128205128206,0.782792665726375,0.10617009449694255,0.46296296296296285,,0.6732026143790849,0.6735099337748341,0.0,0.5211726384364834,,0.031568147738931414
0.9961928934010152,0.2422434367541765,0.5520985172153807,0.5093090608191972,0.42815794914203004,0.5685279187817259,0.5088953247827886,0.42358934169279,0.5789473684210527,0.19126819126819125,0.7261345852895149,0.4403459679470872,0.25775921246732,0.08238084130316461,0.132334581772784,0.24626484748989477,0.29447109140967254,0.06331561140647657,0.14102564102564102,1.0,0.08171206225680927,0.48765432098765416,,0.21568627450980377,0.21589403973509955,0.1680180180180185,0.19543973941368128,,0.0868124062820614
0.9961928934010152,0.4307875894988066,0.5068610203568735,0.48448489863467104,0.45896216663221007,0.5228426395939086,0.47538270583367803,0.45650470219435724,0.631578947368421,0.25571725571725573,0.7230046948356814,0.5873823454591707,0.3952122920531059,0.1263898608195319,0.21098626716604243,0.3775573551119512,0.45107444026943255,0.10584823586273562,0.21794871794871795,1.0,0.08171206225680927,0.48765432098765416,,0.1699346405228755,0.17019867549668913,0.1680180180180185,0.19543973941368128,,0.03551416620629785
0.9961928934010152,0.620525059665871,0.4309122895199798,0.45138601572196935,0.44614430432085994,0.4416243654822335,0.4435250310302027,0.4494514106583071,0.7105263157894737,0.2983367983367984,0.7089201877934274,0.6794708725515135,0.5140432617173237,0.1782132027058549,0.3083645443196005,0.4923503524769959,0.5925957992069402,0.15248912518124697,0.30769230769230776,1.0,0.08171206225680927,0.48765432098765416,,0.21568627450980377,0.21589403973509955,0.1680180180180185,0.19543973941368128,,0.027622129271564988
0.9961928934010152,0.8102625298329353,0.3409901985423473,0.41828713280926766,0.49534835641926794,0.350253807106599,0.395945386843194,0.4494514106583071,0.7631578947368421,0.341995841995842,0.6932707355242577,0.7763927753752226,0.6523288591584266,0.22369955679962675,0.3620474406991261,0.6255604453212301,0.7418745995740332,0.19840502658289028,0.38461538461538464,1.0,0.08171206225680927,0.48765432098765416,,0.22222222222222263,0.22251655629139055,0.1680180180180185,0.19543973941368128,,0.0
0.4086294416243655,0.0,0.3711485297813521,0.36681836988001654,0.5683274757080834,0.4010152284263959,0.3673976003309889,0.5313479623824452,0.07894736842105263,0.12474012474012473,0.9843505477308303,0.24675655049605696,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.025641025641025644,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.934640522875817,0.9344370860927147,0.1441441441441459,0.8469055374592855,,0.34330360666087917
0.4086294416243655,0.052505966587112214,0.3642623774817793,0.3383947041787339,0.5641926814140994,0.37055837563451777,0.33884981381878354,0.5489811912225704,0.2894736842105263,0.14345114345114346,1.0,0.31289748155685576,0.040413629923904924,0.028769147033667668,0.08364544319600499,0.040393449859974895,0.040345621720836,0.03407443209279844,0.08974358974358974,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.934640522875817,0.9344370860927147,0.1441441441441459,0.8469055374592855,,0.33935758819351275
0.4086294416243655,0.2422434367541765,0.27826086956521745,0.2537443111294994,0.5641926814140994,0.2893401015228426,0.25403392635498545,0.5489811912225704,0.4473684210526316,0.21933471933471935,1.0,0.511320274739252,0.12893802853929628,0.07192286758416919,0.14606741573033707,0.12734697256059713,0.14337414070752022,0.07684871918801352,0.16666666666666669,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.9542483660130717,0.9543046357615895,0.1441441441441459,0.8469055374592855,,0.26832925578091704
0.4086294416243655,0.4307875894988066,0.18632822317165113,0.16263963591228783,0.5765970642960512,0.18781725888324874,0.16301199834505578,0.5607366771159875,0.4473684210526316,0.2796257796257796,0.9843505477308303,0.6308827270414653,0.2095023880117428,0.06842391726926367,0.17103620474406991,0.20316746451087783,0.23843742965489773,0.08820686321894634,0.20512820512820512,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.9542483660130717,0.9543046357615895,0.1441441441441459,0.8469055374592855,,0.11443453555362638
0.4086294416243655,0.620525059665871,0.0763508419200804,0.0715349606950765,0.5786644614430431,0.09137055837563451,0.0719900703351261,0.5685736677115986,0.5,0.3284823284823285,0.9687010954616606,0.7631645891630628,0.26602596871485534,0.09175025270196718,0.07116104868913858,0.25836356863989407,0.3246697026891309,0.08264862252295796,0.08974358974358974,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.9673202614379085,0.9675496688741716,0.1441441441441459,0.8469055374592855,,0.09865046168416068
0.4086294416243655,0.8102625298329353,0.0,0.0,0.5807318585900352,0.01015228426395939,0.0,0.5411442006269592,0.5263157894736842,0.3669438669438669,0.973395931142412,0.8522004578987534,0.2893072575109177,0.0999144701034134,0.058676654182272164,0.2809883151461642,0.3726342400997385,0.09134847752537457,0.06410256410256411,0.3338034790785144,0.06559199555308502,0.45679012345678993,,0.9934640522875821,0.993377483443708,0.1441441441441459,0.8469055374592855,,0.0868124062820614
0.0,0.0,0.6526262880120633,0.6335953661563922,0.4484184411825511,0.6700507614213198,0.6342573438146464,0.4471003134796239,0.5,0.15176715176715178,0.7464788732394382,0.3612312388705164,0.12335869835103042,0.09524920301687273,0.10861423220973782,0.12337384634486188,0.13835258263926165,0.08627356210729821,0.10256410256410257,0.3408556652562294,0.23123957754307928,0.48148148148148123,,0.5751633986928104,0.5754966887417213,0.27927927927928076,0.5211726384364834,,0.3551416620629784
0.0,0.2422434367541765,0.6224679567730586,0.6114191146048821,0.44635104403555925,0.6395939086294417,0.6115018618121639,0.43730407523510983,0.6578947368421053,0.23180873180873177,0.7777777777777798,0.5418468583057746,0.2744972030321176,0.19049840603374543,0.13358302122347065,0.2733179742574531,0.31202922893110074,0.18245529241179312,0.14102564102564102,0.3408556652562294,0.23123957754307928,0.48148148148148123,,0.5228758169934642,0.52317880794702,0.27927927927928076,0.5211726384364834,,0.3156814773893142
0.0,0.4307875894988066,0.5722040713747172,0.5801406702523789,0.4897663841223898,0.5888324873096447,0.5800579230450972,0.47648902821316624,0.7631578947368421,0.29937629937629934,0.7871674491392803,0.699567540066141,0.42350329355748023,0.28069356970686565,0.13358302122347065,0.4208754673251756,0.46769752904711603,0.28443692605123244,0.14102564102564102,0.3408556652562294,0.23123957754307928,0.48148148148148123,,0.6405228758169934,0.6403973509933772,0.27927927927928076,0.5211726384364834,,0.2841133296503828
0.0,0.620525059665871,0.498818798693139,0.5400910219280098,0.4628902212114947,0.5177664974619289,0.540752999586264,0.454937304075235,0.868421052631579,0.3482328482328482,0.7856025039123646,0.8064105825489697,0.5842960842449648,0.37555400046652665,0.2209737827715356,0.5798970849945507,0.6656161798064102,0.3786853552440792,0.21794871794871795,0.3408556652562294,0.23123957754307928,0.48148148148148123,,0.5686274509803925,0.5688741721854303,0.27927927927928076,0.5211726384364834,,0.2604372188461842
0.0,0.8114558472553699,0.4113596381000251,0.5005378568473313,0.547653504238164,0.4263959390862944,0.5002068680182044,0.5235109717868338,0.868421052631579,0.3929313929313929,0.7746478873239441,0.9132536250317986,0.7172798574495742,0.4249280771324157,0.24594257178526838,0.7092444162401534,0.790462502813804,0.4478008699855003,0.2692307692307693,0.3408556652562294,0.23123957754307928,0.48148148148148123,,0.8496732026143793,0.8496688741721848,0.27927927927928076,0.5211726384364834,,0.21308499723778707
0.02030456852791878,0.052505966587112214,0.517516964061322,0.48944973107157624,0.3181724209220591,0.5329949238578681,0.4911046752172114,0.32170846394984326,0.3684210526315789,0.13513513513513514,0.6995305164319269,0.2798270160264564,0.07768706091985919,0.03887722572117253,0.09612983770287141,0.07518589540193414,0.10476009073435957,0.03407443209279844,0.10256410256410257,0.3408556652562294,0.0,0.0,,0.2745098039215689,0.27483443708609295,0.1441441441441459,0.19543973941368128,,0.27227527424828346
0.02030456852791878,0.2422434367541765,0.5118874088967077,0.46007447248655364,0.3698573495968575,0.5279187817258884,0.4617294166321885,0.36873040752351105,0.5815789473684211,0.21725571725571724,0.7245696400625993,0.4960569829559909,0.2197555026509121,0.10613482621880103,0.19600499375780273,0.21161035771931522,0.2739346504822427,0.097148380860319,0.21794871794871795,0.3408556652562294,0.0,0.0,,0.22222222222222263,0.22251655629139055,0.1441441441441459,0.19543973941368128,,0.19730092336832136
